osm_id,code,fclass,width,name
844587269,8101,river,0,Indra Nadi
845165517,8101,river,0,Gondamer Jhor
846501248,8101,river,0, 
846501249,8101,river,0, 
846501256,8101,river,0,Silda Nadi
846735512,8101,river,0, 
846735513,8101,river,0,Gaidhas Nadi
846745401,8101,river,0,Karla Nadi
846967093,8101,river,0, 
846967094,8101,river,0, 
846967100,8101,river,0, 
847246113,8101,river,0,Ada Jhor
848178894,8101,river,0,Kholijharia Nadi
848614828,8101,river,0,Sundar Nadi
848614829,8101,river,0, 
848614830,8101,river,0, 
848614831,8101,river,0, 
848614832,8101,river,0,Sukha Nadi
848614833,8101,river,0,Kebra Jhor
848614837,8101,river,0, 
848614838,8101,river,0, 
848614839,8101,river,0, 
848614840,8101,river,0, 
848614841,8101,river,0, 
848614842,8101,river,0, 
848614843,8101,river,0, 
849560910,8101,river,0,Sundar Nadi
849560911,8101,river,0,Kharji Nadi
849870058,8101,river,0, 
849870059,8101,river,0, 
849870060,8101,river,0,Kunjal Jhor
849870061,8101,river,0,Penkhal Nadi
849871255,8101,river,0,Kālāparao Nadi
849908687,8101,river,0,Dhosar Jhor
850644940,8101,river,0,Indra Nadi
850650388,8101,river,0, 
850650389,8101,river,0, 
851645060,8101,river,0, 
851645061,8101,river,0, 
851645062,8101,river,0, 
851645063,8101,river,0, 
851651079,8101,river,0, 
851651082,8101,river,0, 
851651083,8101,river,0, 
851657508,8101,river,0, 
851664093,8101,river,0, 
851664095,8101,river,0, 
851859551,8101,river,0,Donrai Nadi
851859552,8101,river,0, 
851859553,8101,river,0,Kodobhāta Nadi
851859557,8101,river,0, 
851859558,8101,river,0, 
851893836,8101,river,0,Tetalkhuti Nadi
851893837,8101,river,0,Tetalkhuti Nadi
851893840,8101,river,0,Barmura Nadi
851893843,8101,river,0, 
851893844,8101,river,0, 
851893845,8101,river,0, 
851893846,8101,river,0, 
851893847,8101,river,0, 
851893848,8101,river,0, 
851893849,8101,river,0,Ahilajhor Nadi
852976935,8101,river,0,Sāhāja Jhor
852990430,8101,river,0,Āmpāni Nadi
852990455,8101,river,0,Mandlipokar Nadi
855583792,8101,river,0, 
855583793,8101,river,0, 
855583794,8101,river,0, 
855583795,8101,river,0,Burgor Nadi
855583796,8101,river,0,Burgor Nadi
855583808,8101,river,0,Dhobin Nadi
855583809,8101,river,0,Burgor Nadi
855583815,8101,river,0,Dhobin Nadi
856067081,8101,river,0,Dhugīāmura Nadi
856067082,8101,river,0, 
856965409,8101,river,0, 
856965410,8101,river,0, 
856965411,8101,river,0, 
856965415,8101,river,0, 
857481087,8101,river,0,Dhangri Jhor
857534454,8101,river,0,Kusam Jhor
857557606,8101,river,0, 
857557607,8101,river,0, 
857557611,8101,river,0, 
857557612,8101,river,0, 
857557613,8101,river,0, 
859049782,8101,river,0, 
859049785,8101,river,0,Kusam Jhor
859885734,8101,river,0, 
859885735,8101,river,0, 
859885736,8101,river,0, 
860027154,8101,river,0,Uttia Jhor
863138535,8101,river,0, 
863560843,8101,river,0, 
863560844,8101,river,0, 
863560852,8101,river,0, 
863560853,8101,river,0, 
863560863,8101,river,0,Badadhariya Munda Nala
863610582,8101,river,0, 
863918491,8101,river,0, 
863979875,8101,river,0, 
863979876,8101,river,0, 
863979960,8101,river,0, 
863979961,8101,river,0, 
863979965,8101,river,0, 
864212349,8101,river,0, 
864293426,8101,river,0, 
864834090,8101,river,0, 
864834091,8101,river,0, 
865135599,8101,river,0, 
865135601,8101,river,0, 
865734523,8101,river,0, 
865734526,8101,river,0, 
866073443,8101,river,0, 
866073444,8101,river,0, 
866073447,8101,river,0, 
866073448,8101,river,0, 
866073449,8101,river,0, 
866073459,8101,river,0, 
866073462,8101,river,0, 
866073463,8101,river,0, 
866073464,8101,river,0, 
866073465,8101,river,0, 
866073466,8101,river,0, 
866084865,8101,river,0, 
866084866,8101,river,0, 
867065973,8101,river,0, 
867065974,8101,river,0, 
867065975,8101,river,0, 
867066001,8101,river,0, 
867066010,8101,river,0, 
867066011,8101,river,0, 
867066012,8101,river,0, 
867066013,8101,river,0, 
867066016,8101,river,0, 
867066017,8101,river,0, 
867066018,8101,river,0, 
867288163,8101,river,0, 
867288164,8101,river,0, 
868141413,8101,river,0, 
868141414,8101,river,0, 
868141415,8101,river,0, 
868141416,8101,river,0, 
868141417,8101,river,0, 
868141418,8101,river,0, 
868295991,8101,river,0, 
868295999,8101,river,0, 
868296000,8101,river,0, 
868296001,8101,river,0, 
868425257,8101,river,0,Gaidhas Nadi
868441014,8101,river,0, 
868441015,8101,river,0,Son Nadi
868441017,8101,river,0,Jonk
868459899,8101,river,0, 
868459900,8101,river,0, 
868469615,8101,river,0, 
868825357,8101,river,0, 
868852419,8101,river,0, 
868862568,8101,river,0, 
869881563,8101,river,0,Oilar Jhor
869881564,8101,river,0,Oilar Jhor
869881597,8101,river,0,Oilar Jhor
871743401,8101,river,0, 
871743402,8101,river,0, 
871743412,8101,river,0, 
871743413,8101,river,0, 
872757793,8101,river,0,Ganiarijhor Nadi
874101282,8101,river,0, 
874101283,8101,river,0, 
874101381,8101,river,0, 
874101493,8101,river,0,Murmuri Nadi
874101494,8101,river,0,Murmuri Nadi
874194697,8101,river,0, 
874194708,8101,river,0, 
874194870,8101,river,0, 
874876413,8101,river,0, 
874876510,8101,river,0,Dhenki Jhor
874897962,8101,river,0, 
875584275,8101,river,0, 
878700880,8101,river,0,Kuleri Nadi
878700881,8101,river,0,Kuleri Nadi
878700892,8101,river,0, 
878700910,8101,river,0, 
878747213,8101,river,0,Chirnāli Nadi
879960917,8101,river,0,Bander Jor
881264316,8101,river,0, 
881264317,8101,river,0, 
881264318,8101,river,0,Atimunda Nadi
881264321,8101,river,0,Lebedih Nadi
882142226,8101,river,0, 
885302542,8101,river,0, 
885302545,8101,river,0, 
885302549,8101,river,0, 
885689111,8101,river,0, 
886348223,8101,river,0, 
886725988,8101,river,0, 
886765118,8101,river,0, 
886785351,8101,river,0, 
886785357,8101,river,0, 
886785358,8101,river,0, 
887920137,8101,river,0,Kurār Nadi
888473533,8101,river,0,Dānta River
888484720,8101,river,0,Girisul Jhor
888484722,8101,river,0, 
888737742,8101,river,0, 
888737743,8101,river,0, 
888737748,8101,river,0, 
888737750,8101,river,0, 
889014690,8101,river,0, 
889014697,8101,river,0,Kuliāri Nadi
889361760,8101,river,0, 
896704129,8101,river,0,Abkhol Nadi
896704132,8101,river,0,Motia Nadi
896752194,8101,river,0,Jaba Nadi
896752195,8101,river,0, 
896752200,8101,river,0, 
896752202,8101,river,0, 
896752218,8101,river,0,Dhurkata Nadi
896752233,8101,river,0,Dhurkata Nadi
896752234,8101,river,0,Dhurkata Nadi
896752235,8101,river,0,Dhurkata Nadi
896757506,8101,river,0,Gharghari Nadi
896782508,8101,river,0, 
896782513,8101,river,0, 
896782518,8101,river,0,Deodarha Nadi
896782520,8101,river,0, 
896782523,8101,river,0,Bhāt Bhīcha Nadi
896782525,8101,river,0,Bajri Nadi
896782527,8101,river,0,Banjijharia Nadi
896782528,8101,river,0, 
897912643,8101,river,0, 
897912644,8101,river,0, 
897912645,8101,river,0, 
897912647,8101,river,0, 
897912648,8101,river,0,Banjijharia Nadi
897912651,8101,river,0, 
897912652,8101,river,0, 
897912654,8101,river,0, 
897912655,8101,river,0, 
897912659,8101,river,0,Deodarha Nadi
897912660,8101,river,0,Deodarha Nadi
897912661,8101,river,0,Jubi Khol Nadi
897912662,8101,river,0,Deodarha Nadi
897912671,8101,river,0,Kukur Bhuta Nadi
897961159,8101,river,0, 
897961160,8101,river,0,Sarsutia Jhor
897974029,8101,river,0, 
897974032,8101,river,0, 
897974033,8101,river,0,Bāgdia Jhor
900165570,8101,river,0, 
901787413,8101,river,0, 
902416561,8101,river,0, 
902455804,8101,river,0, 
902455819,8101,river,0, 
902470402,8101,river,0,Samardarha Nadi
902797610,8101,river,0, 
904699162,8101,river,0,Jhaun
905611354,8101,river,0,Jasra Nadi
905611356,8101,river,0,Jasra Nadi
913640957,8101,river,0, 
913640959,8101,river,0, 
913640961,8101,river,0, 
913642259,8101,river,0, 
914449206,8101,river,0, 
914449207,8101,river,0, 
914449208,8101,river,0, 
915219544,8101,river,0, 
916571679,8101,river,0,Dānta River
922465748,8101,river,0,Khurjhura
922465749,8101,river,0,Khurjhura
922465750,8101,river,0,Khurjhura
922465751,8101,river,0,Khurjhura
922657864,8101,river,0, 
922657875,8101,river,0, 
922657880,8101,river,0, 
922657881,8101,river,0, 
922657882,8101,river,0, 
922657884,8101,river,0, 
922657885,8101,river,0, 
922664894,8101,river,0, 
922730601,8101,river,0, 
923750438,8101,river,0, 
924372224,8101,river,0, 
924372225,8101,river,0, 
924372226,8101,river,0, 
924372227,8101,river,0, 
924372228,8101,river,0, 
924372235,8101,river,0,Jhaun
924444135,8101,river,0, 
924444145,8101,river,0, 
924444146,8101,river,0, 
924444147,8101,river,0, 
924444148,8101,river,0, 
924444149,8101,river,0, 
924471252,8101,river,0, 
924471253,8101,river,0, 
924471268,8101,river,0, 
924471269,8101,river,0, 
925510133,8101,river,0,Jīra River
925512221,8101,river,0,Jīra River
926147516,8101,river,0, 
926147517,8101,river,0, 
926147519,8101,river,0, 
926147521,8101,river,0, 
926147522,8101,river,0, 
926147523,8101,river,0, 
930378510,8101,river,0, 
930378520,8101,river,0, 
932645060,8101,river,0, 
932645061,8101,river,0, 
932645063,8101,river,0, 
933027859,8101,river,0, 
933032441,8101,river,0, 
933032451,8101,river,0, 
933032455,8101,river,0, 
933032459,8101,river,0,Talkhol
933498717,8101,river,0, 
934592305,8101,river,0, 
934782895,8101,river,0, 
934782896,8101,river,0, 
934790798,8101,river,0, 
936743347,8101,river,0, 
936743348,8101,river,0, 
936743349,8101,river,0, 
936743350,8101,river,0, 
939061096,8101,river,0, 
942977323,8101,river,0,Gurarhi
945888694,8101,river,0, 
945888698,8101,river,0, 
946166109,8101,river,0, 
946166111,8101,river,0, 
947418896,8101,river,0,Kuliari Nadi
948277359,8101,river,0, 
948483206,8101,river,0, 
949104819,8101,river,0, 
949113143,8101,river,0,Bondesara Nadi
949513657,8101,river,0,Bondesara Nadi
949771607,8101,river,0, 
951218968,8101,river,0, 
956259650,8101,river,0, 
956260756,8101,river,0, 
957213104,8101,river,0, 
957217388,8101,river,0, 
957217390,8101,river,0, 
957242593,8101,river,0, 
957242594,8101,river,0, 
957242595,8101,river,0, 
957242596,8101,river,0, 
957242597,8101,river,0, 
957242598,8101,river,0, 
957242599,8101,river,0, 
957248378,8101,river,0, 
957248379,8101,river,0, 
957248386,8101,river,0, 
957248390,8101,river,0, 
957248395,8101,river,0, 
967625199,8101,river,0, 
968539279,8101,river,0, 
968544213,8101,river,0, 
968544214,8101,river,0, 
968544215,8101,river,0, 
968544219,8101,river,0, 
968544220,8101,river,0, 
968544224,8101,river,0, 
968600059,8101,river,0, 
976139406,8101,river,0,Kurhari
976213293,8101,river,0, 
976213294,8101,river,0,Amrudi
976213295,8101,river,0,Amrudi
976905592,8101,river,0, 
976905597,8101,river,0, 
980802076,8101,river,0, 
991544470,8101,river,0, 
992052080,8101,river,0, 
1000320074,8101,river,0, 
1000320075,8101,river,0, 
1000320076,8101,river,0, 
1000320077,8101,river,0, 
1000320078,8101,river,0, 
1000320079,8101,river,0, 
1000320080,8101,river,0, 
1000834946,8101,river,0, 
1001053876,8101,river,0, 
1001053877,8101,river,0, 
1001053880,8101,river,0, 
1002072382,8101,river,0, 
1002072383,8101,river,0, 
1002072384,8101,river,0, 
1002072385,8101,river,0, 
1014357796,8101,river,0, 
1021813402,8101,river,0, 
1021813415,8101,river,0, 
1021813416,8101,river,0, 
1033721794,8101,river,0,Vamsadhara
1033721795,8101,river,0,Vamsadhara
1033721796,8101,river,0,Vamsadhara
1033721797,8101,river,0,Vamsadhara
1033721798,8101,river,0,Vamsadhara
1033721799,8101,river,0,Vamsadhara
1033721804,8101,river,0,Vamsadhara
1039090564,8101,river,0, 
1043280977,8101,river,0, 
1043280978,8101,river,0, 
1043280979,8101,river,0, 
1047515280,8101,river,0, 
1116345122,8101,river,0, 
1146775573,8101,river,0, 
1149821620,8101,river,0, 
1153124408,8101,river,0, 
1153124409,8101,river,0, 
1153124410,8101,river,0, 
1153124411,8101,river,0, 
1153124412,8101,river,0, 
1154028529,8101,river,0, 
1154028530,8101,river,0, 
1154028531,8101,river,0, 
1154029490,8101,river,0, 
1154030264,8101,river,0, 
1154031174,8101,river,0, 
1154031813,8101,river,0, 
1154034158,8101,river,0, 
1154046189,8101,river,0, 
1154046415,8101,river,0, 
1154046970,8101,river,0, 
1170888289,8101,river,0, 
1171353291,8101,river,0, 
1171353294,8101,river,0, 
1172613355,8101,river,0, 
1172613356,8101,river,0, 
1172613357,8101,river,0, 
1172613361,8101,river,0, 
1172674881,8101,river,0, 
1172674887,8101,river,0, 
1172674888,8101,river,0, 
1172674889,8101,river,0, 
1172674892,8101,river,0, 
1172674896,8101,river,0, 
1172674900,8101,river,0, 
1172932261,8101,river,0, 
1172932262,8101,river,0, 
1173038222,8101,river,0, 
1173038223,8101,river,0, 
1173144837,8101,river,0, 
1173264780,8101,river,0, 
1174593490,8101,river,0, 
1174801149,8101,river,0, 
1174801179,8101,river,0, 
1174810812,8101,river,0, 
1174810813,8101,river,0, 
1174810814,8101,river,0, 
1174810815,8101,river,0, 
1177831749,8101,river,0, 
1184450460,8101,river,0, 
1200902844,8101,river,0, 
1202225677,8101,river,0,Deo river
1210967707,8101,river,0, 
1210968152,8101,river,0, 
1216702806,8101,river,0, 
1216702807,8101,river,0, 
1219848213,8101,river,0,Prachi River
1219856293,8101,river,0,Prachi river tributary
1219864191,8101,river,0,Prachi river tributary
1219864192,8101,river,0,Prachi river tributary
1219864193,8101,river,0,Prachi river tributary
1219864194,8101,river,0,Prachi river tributary
1219864195,8101,river,0,Prachi river tributary
1219864196,8101,river,0,Prachi river tributary
1219864197,8101,river,0,Prachi river tributary
1219864198,8101,river,0,Prachi river tributary
1219864199,8101,river,0,Prachi river tributary
1219864200,8101,river,0,Prachi river tributary
1220685586,8101,river,0, 
1220693486,8101,river,0, 
1221541490,8101,river,0,Mahanadi Branch river
1221796144,8101,river,0, 
1221796145,8101,river,0, 
1221796156,8101,river,0, 
1221796166,8101,river,0, 
1221796167,8101,river,0, 
1221796168,8101,river,0, 
1221796169,8101,river,0, 
1222431334,8101,river,0, 
1222431335,8101,river,0, 
1222431336,8101,river,0, 
1222543218,8101,river,0, 
1222543219,8101,river,0, 
1222543226,8101,river,0, 
1222543228,8101,river,0, 
1224684116,8101,river,0,Kusumi
1224684117,8101,river,0,Kusumi
1225134078,8101,river,0, 
1225134079,8101,river,0, 
1225134080,8101,river,0, 
1225134081,8101,river,0, 
1225134082,8101,river,0, 
1225135634,8101,river,0, 
1225137053,8101,river,0, 
1225137054,8101,river,0, 
1225137055,8101,river,0, 
1225137056,8101,river,0, 
1225137057,8101,river,0, 
1225137058,8101,river,0, 
1225137059,8101,river,0, 
1227455166,8101,river,0, 
1229008906,8101,river,0,Kurulu nadi
1232988973,8101,river,0, 
1233259310,8101,river,0, 
1239982151,8101,river,0, 
1240221565,8101,river,0, 
1242668348,8101,river,0, 
1242668352,8101,river,0, 
1244984911,8101,river,0, 
1245007280,8101,river,0, 
1254849863,8101,river,0, 
1255322857,8101,river,0,Pedda Gedda
1255869605,8101,river,0, 
1272568011,8101,river,0,Machhakunda
1272568012,8101,river,0,Machhakunda
1273153229,8101,river,0, 
1273153230,8101,river,0, 
1273153233,8101,river,0, 
1273153234,8101,river,0, 
1277789192,8101,river,0,Ratnachira River
1277789193,8101,river,0, 
1277789194,8101,river,0, 
1292586395,8101,river,0, 
1292586400,8101,river,0, 
1295698151,8101,river,0, 
1295698152,8101,river,0, 
1305212029,8101,river,0, 
1324615123,8101,river,0,Nurhei
1324615124,8101,river,0,Nurhei
1330214933,8101,river,0, 
1330361016,8101,river,0,Basokigarha Nala
1330361017,8101,river,0,Gurarhi
1330361018,8101,river,0, 
1330361019,8101,river,0,Karanadi
1330361020,8101,river,0,Kunduli Nala
1330361033,8101,river,0, 
1330361034,8101,river,0, 
1330746865,8101,river,0, 
1330746866,8101,river,0, 
1330746867,8101,river,0,Nagavali
1330746868,8101,river,0,Sana
1330746871,8101,river,0, 
1330746872,8101,river,0,Nagavali
1330746873,8101,river,0, 
